event_id,event_frequency,cell_id,turbine_id,failure_mode,p_failure,windspeed_ms,failure_cause,component,repair_time_hr,materials_usd,service_equipment,operation_reduction,is_unscheduled
253,0.041666666666666664,388,C388_T051,blade_major_typhoon,0.01,36.44981997487754,typhoon,blade,120,350000,DSV,1.0,1
253,0.041666666666666664,388,C388_T055,blade_major_typhoon,0.01,36.44981997487754,typhoon,blade,120,350000,DSV,1.0,1
253,0.041666666666666664,388,C388_T094,pitch_extremewind_typhoon,0.01,36.44981997487754,typhoon,pitch_system,24,40000,CTV,0.5,1
253,0.041666666666666664,388,C388_T152,blade_major_typhoon,0.01,36.44981997487754,typhoon,blade,120,350000,DSV,1.0,1
253,0.041666666666666664,389,C389_T015,blade_major_typhoon,0.01,35.248098423291204,typhoon,blade,120,350000,DSV,1.0,1
582,0.041666666666666664,389,C389_T028,blade_major_typhoon,0.01,38.04586606094273,typhoon,blade,120,350000,DSV,1.0,1
582,0.041666666666666664,389,C389_T063,blade_major_typhoon,0.01,38.04586606094273,typhoon,blade,120,350000,DSV,1.0,1
582,0.041666666666666664,389,C389_T084,blade_major_typhoon,0.01,38.04586606094273,typhoon,blade,120,350000,DSV,1.0,1
253,0.041666666666666664,389,C389_T093,blade_major_typhoon,0.01,35.248098423291204,typhoon,blade,120,350000,DSV,1.0,1
253,0.041666666666666664,389,C389_T117,blade_major_typhoon,0.01,35.248098423291204,typhoon,blade,120,350000,DSV,1.0,1
27,0.041666666666666664,389,C389_T121,pitch_extremewind_typhoon,0.01,31.29604670724822,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,389,C389_T166,pitch_extremewind_typhoon,0.01,31.29604670724822,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,389,C389_T187,pitch_extremewind_typhoon,0.01,38.04586606094273,typhoon,pitch_system,24,40000,CTV,0.5,1
253,0.041666666666666664,390,C390_T029,pitch_extremewind_typhoon,0.01,33.43727400324681,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,390,C390_T032,blade_major_typhoon,0.01,39.44057070548687,typhoon,blade,120,350000,DSV,1.0,1
253,0.041666666666666664,390,C390_T044,pitch_extremewind_typhoon,0.01,33.43727400324681,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,390,C390_T047,pitch_extremewind_typhoon,0.01,39.44057070548687,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,390,C390_T099,pitch_extremewind_typhoon,0.01,30.83842972668851,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,390,C390_T132,pitch_extremewind_typhoon,0.01,30.83842972668851,typhoon,pitch_system,24,40000,CTV,0.5,1
253,0.041666666666666664,390,C390_T134,pitch_extremewind_typhoon,0.01,33.43727400324681,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,390,C390_T136,pitch_extremewind_typhoon,0.01,30.83842972668851,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,391,C391_T006,pitch_extremewind_typhoon,0.01,39.152563413249204,typhoon,pitch_system,24,40000,CTV,0.5,1
149,0.041666666666666664,391,C391_T042,pitch_extremewind_typhoon,0.01,33.94009281229972,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,391,C391_T052,pitch_extremewind_typhoon,0.01,31.168724430534457,typhoon,pitch_system,24,40000,CTV,0.5,1
253,0.041666666666666664,391,C391_T053,pitch_extremewind_typhoon,0.01,32.36813726285074,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,391,C391_T079,pitch_extremewind_typhoon,0.01,31.168724430534457,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,391,C391_T079,blade_major_typhoon,0.01,39.152563413249204,typhoon,blade,120,350000,DSV,1.0,1
582,0.041666666666666664,391,C391_T083,pitch_extremewind_typhoon,0.01,39.152563413249204,typhoon,pitch_system,24,40000,CTV,0.5,1
253,0.041666666666666664,391,C391_T094,pitch_extremewind_typhoon,0.01,32.36813726285074,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,391,C391_T096,pitch_extremewind_typhoon,0.01,39.152563413249204,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,391,C391_T115,blade_major_typhoon,0.01,39.152563413249204,typhoon,blade,120,350000,DSV,1.0,1
615,0.041666666666666664,391,C391_T122,pitch_extremewind_typhoon,0.01,31.266957097487744,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,391,C391_T137,pitch_extremewind_typhoon,0.01,31.168724430534457,typhoon,pitch_system,24,40000,CTV,0.5,1
253,0.041666666666666664,391,C391_T140,pitch_extremewind_typhoon,0.01,32.36813726285074,typhoon,pitch_system,24,40000,CTV,0.5,1
253,0.041666666666666664,391,C391_T157,pitch_extremewind_typhoon,0.01,32.36813726285074,typhoon,pitch_system,24,40000,CTV,0.5,1
149,0.041666666666666664,391,C391_T159,pitch_extremewind_typhoon,0.01,33.94009281229972,typhoon,pitch_system,24,40000,CTV,0.5,1
253,0.041666666666666664,391,C391_T166,pitch_extremewind_typhoon,0.01,32.36813726285074,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,391,C391_T186,pitch_extremewind_typhoon,0.01,31.168724430534457,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,392,C392_T023,pitch_extremewind_typhoon,0.01,31.649947701565534,typhoon,pitch_system,24,40000,CTV,0.5,1
253,0.041666666666666664,392,C392_T033,pitch_extremewind_typhoon,0.01,31.34024620357891,typhoon,pitch_system,24,40000,CTV,0.5,1
253,0.041666666666666664,392,C392_T063,pitch_extremewind_typhoon,0.01,31.34024620357891,typhoon,pitch_system,24,40000,CTV,0.5,1
615,0.041666666666666664,392,C392_T070,pitch_extremewind_typhoon,0.01,34.97978487594143,typhoon,pitch_system,24,40000,CTV,0.5,1
615,0.041666666666666664,392,C392_T076,pitch_extremewind_typhoon,0.01,34.97978487594143,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,392,C392_T122,pitch_extremewind_typhoon,0.01,31.649947701565534,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,392,C392_T132,pitch_extremewind_typhoon,0.01,38.04105724386549,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,392,C392_T145,pitch_extremewind_typhoon,0.01,31.649947701565534,typhoon,pitch_system,24,40000,CTV,0.5,1
615,0.041666666666666664,392,C392_T165,pitch_extremewind_typhoon,0.01,34.97978487594143,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,392,C392_T186,pitch_extremewind_typhoon,0.01,31.649947701565534,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,393,C393_T003,blade_major_typhoon,0.01,36.791526841674724,typhoon,blade,120,350000,DSV,1.0,1
582,0.041666666666666664,393,C393_T054,blade_major_typhoon,0.01,36.791526841674724,typhoon,blade,120,350000,DSV,1.0,1
582,0.041666666666666664,393,C393_T099,pitch_extremewind_typhoon,0.01,36.791526841674724,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,393,C393_T108,pitch_extremewind_typhoon,0.01,36.791526841674724,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,393,C393_T127,blade_major_typhoon,0.01,36.791526841674724,typhoon,blade,120,350000,DSV,1.0,1
582,0.041666666666666664,394,C394_T005,blade_major_typhoon,0.01,35.845835103070904,typhoon,blade,120,350000,DSV,1.0,1
582,0.041666666666666664,394,C394_T008,pitch_extremewind_typhoon,0.01,35.845835103070904,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,394,C394_T063,pitch_extremewind_typhoon,0.01,32.81605295143619,typhoon,pitch_system,24,40000,CTV,0.5,1
615,0.041666666666666664,394,C394_T070,pitch_extremewind_typhoon,0.03,41.00861495204404,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,394,C394_T078,pitch_extremewind_typhoon,0.01,35.845835103070904,typhoon,pitch_system,24,40000,CTV,0.5,1
615,0.041666666666666664,394,C394_T102,pitch_extremewind_typhoon,0.03,41.00861495204404,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,394,C394_T119,blade_major_typhoon,0.01,35.845835103070904,typhoon,blade,120,350000,DSV,1.0,1
615,0.041666666666666664,394,C394_T129,pitch_extremewind_typhoon,0.03,41.00861495204404,typhoon,pitch_system,24,40000,CTV,0.5,1
615,0.041666666666666664,394,C394_T136,pitch_extremewind_typhoon,0.03,41.00861495204404,typhoon,pitch_system,24,40000,CTV,0.5,1
615,0.041666666666666664,394,C394_T140,pitch_extremewind_typhoon,0.03,41.00861495204404,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,394,C394_T147,blade_major_typhoon,0.01,35.845835103070904,typhoon,blade,120,350000,DSV,1.0,1
615,0.041666666666666664,394,C394_T148,pitch_extremewind_typhoon,0.03,41.00861495204404,typhoon,pitch_system,24,40000,CTV,0.5,1
615,0.041666666666666664,394,C394_T185,pitch_extremewind_typhoon,0.03,41.00861495204404,typhoon,pitch_system,24,40000,CTV,0.5,1
93,0.041666666666666664,395,C395_T013,pitch_extremewind_typhoon,0.01,30.945577098294557,typhoon,pitch_system,24,40000,CTV,0.5,1
93,0.041666666666666664,395,C395_T018,pitch_extremewind_typhoon,0.01,30.945577098294557,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,395,C395_T019,pitch_extremewind_typhoon,0.01,30.907552790619366,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,395,C395_T046,pitch_extremewind_typhoon,0.01,33.66200516673731,typhoon,pitch_system,24,40000,CTV,0.5,1
615,0.041666666666666664,395,C395_T046,pitch_extremewind_typhoon,0.01,35.7825372339414,typhoon,pitch_system,24,40000,CTV,0.5,1
615,0.041666666666666664,395,C395_T061,blade_major_typhoon,0.01,35.7825372339414,typhoon,blade,120,350000,DSV,1.0,1
582,0.041666666666666664,395,C395_T075,pitch_extremewind_typhoon,0.01,35.021675741862104,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,395,C395_T110,pitch_extremewind_typhoon,0.01,33.66200516673731,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,395,C395_T134,pitch_extremewind_typhoon,0.01,35.021675741862104,typhoon,pitch_system,24,40000,CTV,0.5,1
93,0.041666666666666664,395,C395_T137,pitch_extremewind_typhoon,0.01,30.945577098294557,typhoon,pitch_system,24,40000,CTV,0.5,1
93,0.041666666666666664,395,C395_T151,pitch_extremewind_typhoon,0.01,30.945577098294557,typhoon,pitch_system,24,40000,CTV,0.5,1
615,0.041666666666666664,395,C395_T154,blade_major_typhoon,0.01,35.7825372339414,typhoon,blade,120,350000,DSV,1.0,1
582,0.041666666666666664,395,C395_T180,pitch_extremewind_typhoon,0.01,35.021675741862104,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,395,C395_T185,pitch_extremewind_typhoon,0.01,33.66200516673731,typhoon,pitch_system,24,40000,CTV,0.5,1
615,0.041666666666666664,395,C395_T186,blade_major_typhoon,0.01,35.7825372339414,typhoon,blade,120,350000,DSV,1.0,1
582,0.041666666666666664,396,C396_T027,pitch_extremewind_typhoon,0.01,34.01933418210676,typhoon,pitch_system,24,40000,CTV,0.5,1
365,0.041666666666666664,396,C396_T042,pitch_extremewind_typhoon,0.01,31.87511387297711,typhoon,pitch_system,24,40000,CTV,0.5,1
634,0.041666666666666664,396,C396_T057,pitch_extremewind_typhoon,0.01,33.93556989071177,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,396,C396_T068,pitch_extremewind_typhoon,0.01,34.719627084622466,typhoon,pitch_system,24,40000,CTV,0.5,1
171,0.041666666666666664,396,C396_T069,pitch_extremewind_typhoon,0.01,30.418509225815143,typhoon,pitch_system,24,40000,CTV,0.5,1
365,0.041666666666666664,396,C396_T081,pitch_extremewind_typhoon,0.01,31.87511387297711,typhoon,pitch_system,24,40000,CTV,0.5,1
171,0.041666666666666664,396,C396_T085,pitch_extremewind_typhoon,0.01,30.418509225815143,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,396,C396_T136,pitch_extremewind_typhoon,0.01,34.719627084622466,typhoon,pitch_system,24,40000,CTV,0.5,1
93,0.041666666666666664,396,C396_T146,pitch_extremewind_typhoon,0.01,32.697924124961574,typhoon,pitch_system,24,40000,CTV,0.5,1
634,0.041666666666666664,396,C396_T170,pitch_extremewind_typhoon,0.01,33.93556989071177,typhoon,pitch_system,24,40000,CTV,0.5,1
365,0.041666666666666664,397,C397_T002,pitch_extremewind_typhoon,0.01,33.617129065871794,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,397,C397_T008,blade_major_typhoon,0.01,35.38004826808351,typhoon,blade,120,350000,DSV,1.0,1
634,0.041666666666666664,397,C397_T009,pitch_extremewind_typhoon,0.01,38.06077402259472,typhoon,pitch_system,24,40000,CTV,0.5,1
582,0.041666666666666664,397,C397_T017,pitch_extremewind_typhoon,0.01,31.938869714670442,typhoon,pitch_system,24,40000,CTV,0.5,1
634,0.041666666666666664,397,C397_T031,pitch_extremewind_typhoon,0.01,38.06077402259472,typhoon,pitch_system,24,40000,CTV,0.5,1
634,0.041666666666666664,397,C397_T038,blade_major_typhoon,0.01,38.06077402259472,typhoon,blade,120,350000,DSV,1.0,1
171,0.041666666666666664,397,C397_T043,pitch_extremewind_typhoon,0.01,31.69560971257169,typhoon,pitch_system,24,40000,CTV,0.5,1
634,0.041666666666666664,397,C397_T050,blade_major_typhoon,0.01,38.06077402259472,typhoon,blade,120,350000,DSV,1.0,1
372,0.041666666666666664,397,C397_T053,pitch_extremewind_typhoon,0.01,35.78751710458966,typhoon,pitch_system,24,40000,CTV,0.5,1
93,0.041666666666666664,397,C397_T069,pitch_extremewind_typhoon,0.01,34.762916145554,typhoon,pitch_system,24,40000,CTV,0.5,1
634,0.041666666666666664,397,C397_T073,pitch_extremewind_typhoon,0.01,38.06077402259472,typhoon,pitch_system,24,40000,CTV,0.5,1
93,0.041666666666666664,397,C397_T074,pitch_extremewind_typhoon,0.01,34.762916145554,typhoon,pitch_system,24,40000,CTV,0.5,1
171,0.041666666666666664,397,C397_T079,pitch_extremewind_typhoon,0.01,31.69560971257169,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,397,C397_T079,blade_major_typhoon,0.01,38.544831652653734,typhoon,blade,120,350000,DSV,1.0,1
634,0.041666666666666664,397,C397_T081,blade_major_typhoon,0.01,38.06077402259472,typhoon,blade,120,350000,DSV,1.0,1
372,0.041666666666666664,397,C397_T111,pitch_extremewind_typhoon,0.01,35.78751710458966,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,397,C397_T112,blade_major_typhoon,0.01,35.78751710458966,typhoon,blade,120,350000,DSV,1.0,1
27,0.041666666666666664,397,C397_T116,blade_major_typhoon,0.01,35.38004826808351,typhoon,blade,120,350000,DSV,1.0,1
208,0.041666666666666664,397,C397_T133,pitch_extremewind_typhoon,0.01,38.544831652653734,typhoon,pitch_system,24,40000,CTV,0.5,1
93,0.041666666666666664,397,C397_T137,pitch_extremewind_typhoon,0.01,34.762916145554,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,397,C397_T138,blade_major_typhoon,0.01,35.78751710458966,typhoon,blade,120,350000,DSV,1.0,1
27,0.041666666666666664,397,C397_T144,blade_major_typhoon,0.01,35.38004826808351,typhoon,blade,120,350000,DSV,1.0,1
586,0.041666666666666664,397,C397_T144,pitch_extremewind_typhoon,0.01,31.972423116455204,typhoon,pitch_system,24,40000,CTV,0.5,1
171,0.041666666666666664,397,C397_T157,pitch_extremewind_typhoon,0.01,31.69560971257169,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,397,C397_T164,pitch_extremewind_typhoon,0.01,35.78751710458966,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,397,C397_T169,blade_major_typhoon,0.01,35.38004826808351,typhoon,blade,120,350000,DSV,1.0,1
27,0.041666666666666664,397,C397_T175,blade_major_typhoon,0.01,35.38004826808351,typhoon,blade,120,350000,DSV,1.0,1
634,0.041666666666666664,397,C397_T177,blade_major_typhoon,0.01,38.06077402259472,typhoon,blade,120,350000,DSV,1.0,1
372,0.041666666666666664,398,C398_T002,blade_major_typhoon,0.01,40.20287600453259,typhoon,blade,120,350000,DSV,1.0,1
93,0.041666666666666664,398,C398_T003,pitch_extremewind_typhoon,0.01,37.27285106939666,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,398,C398_T004,pitch_extremewind_typhoon,0.03,40.20287600453259,typhoon,pitch_system,24,40000,CTV,0.5,1
586,0.041666666666666664,398,C398_T004,pitch_extremewind_typhoon,0.01,35.49398746575568,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,398,C398_T007,pitch_extremewind_typhoon,0.03,40.20287600453259,typhoon,pitch_system,24,40000,CTV,0.5,1
586,0.041666666666666664,398,C398_T009,pitch_extremewind_typhoon,0.01,35.49398746575568,typhoon,pitch_system,24,40000,CTV,0.5,1
634,0.041666666666666664,398,C398_T009,blade_major_typhoon,0.01,38.7180330554965,typhoon,blade,120,350000,DSV,1.0,1
208,0.041666666666666664,398,C398_T015,pitch_extremewind_typhoon,0.03,40.709899832905585,typhoon,pitch_system,24,40000,CTV,0.5,1
634,0.041666666666666664,398,C398_T017,blade_major_typhoon,0.01,38.7180330554965,typhoon,blade,120,350000,DSV,1.0,1
208,0.041666666666666664,398,C398_T020,blade_major_typhoon,0.01,40.709899832905585,typhoon,blade,120,350000,DSV,1.0,1
208,0.041666666666666664,398,C398_T025,pitch_extremewind_typhoon,0.03,40.709899832905585,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,398,C398_T026,blade_major_typhoon,0.01,40.709899832905585,typhoon,blade,120,350000,DSV,1.0,1
372,0.041666666666666664,398,C398_T026,pitch_extremewind_typhoon,0.03,40.20287600453259,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,398,C398_T041,pitch_extremewind_typhoon,0.03,40.709899832905585,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,398,C398_T046,pitch_extremewind_typhoon,0.03,40.20287600453259,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,398,C398_T057,pitch_extremewind_typhoon,0.03,40.20287600453259,typhoon,pitch_system,24,40000,CTV,0.5,1
171,0.041666666666666664,398,C398_T069,pitch_extremewind_typhoon,0.01,33.80504069887442,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,398,C398_T071,pitch_extremewind_typhoon,0.03,40.20287600453259,typhoon,pitch_system,24,40000,CTV,0.5,1
93,0.041666666666666664,398,C398_T077,blade_major_typhoon,0.01,37.27285106939666,typhoon,blade,120,350000,DSV,1.0,1
208,0.041666666666666664,398,C398_T088,blade_major_typhoon,0.01,40.709899832905585,typhoon,blade,120,350000,DSV,1.0,1
634,0.041666666666666664,398,C398_T093,blade_major_typhoon,0.01,38.7180330554965,typhoon,blade,120,350000,DSV,1.0,1
27,0.041666666666666664,398,C398_T094,pitch_extremewind_typhoon,0.01,36.81133449598185,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,398,C398_T096,blade_major_typhoon,0.01,40.709899832905585,typhoon,blade,120,350000,DSV,1.0,1
634,0.041666666666666664,398,C398_T100,blade_major_typhoon,0.01,38.7180330554965,typhoon,blade,120,350000,DSV,1.0,1
208,0.041666666666666664,398,C398_T103,pitch_extremewind_typhoon,0.03,40.709899832905585,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,398,C398_T107,blade_major_typhoon,0.01,40.709899832905585,typhoon,blade,120,350000,DSV,1.0,1
372,0.041666666666666664,398,C398_T111,blade_major_typhoon,0.01,40.20287600453259,typhoon,blade,120,350000,DSV,1.0,1
93,0.041666666666666664,398,C398_T119,blade_major_typhoon,0.01,37.27285106939666,typhoon,blade,120,350000,DSV,1.0,1
586,0.041666666666666664,398,C398_T123,blade_major_typhoon,0.01,35.49398746575568,typhoon,blade,120,350000,DSV,1.0,1
208,0.041666666666666664,398,C398_T124,pitch_extremewind_typhoon,0.03,40.709899832905585,typhoon,pitch_system,24,40000,CTV,0.5,1
586,0.041666666666666664,398,C398_T128,pitch_extremewind_typhoon,0.01,35.49398746575568,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,398,C398_T132,pitch_extremewind_typhoon,0.03,40.709899832905585,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,398,C398_T148,pitch_extremewind_typhoon,0.03,40.709899832905585,typhoon,pitch_system,24,40000,CTV,0.5,1
93,0.041666666666666664,398,C398_T153,blade_major_typhoon,0.01,37.27285106939666,typhoon,blade,120,350000,DSV,1.0,1
208,0.041666666666666664,398,C398_T154,pitch_extremewind_typhoon,0.03,40.709899832905585,typhoon,pitch_system,24,40000,CTV,0.5,1
365,0.041666666666666664,398,C398_T170,pitch_extremewind_typhoon,0.01,34.67784607515869,typhoon,pitch_system,24,40000,CTV,0.5,1
634,0.041666666666666664,398,C398_T176,blade_major_typhoon,0.01,38.7180330554965,typhoon,blade,120,350000,DSV,1.0,1
372,0.041666666666666664,398,C398_T181,pitch_extremewind_typhoon,0.03,40.20287600453259,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,398,C398_T184,pitch_extremewind_typhoon,0.01,36.81133449598185,typhoon,pitch_system,24,40000,CTV,0.5,1
171,0.041666666666666664,399,C399_T006,blade_major_typhoon,0.01,35.56055221933517,typhoon,blade,120,350000,DSV,1.0,1
93,0.041666666666666664,399,C399_T017,blade_major_typhoon,0.01,39.097302512293574,typhoon,blade,120,350000,DSV,1.0,1
208,0.041666666666666664,399,C399_T019,blade_major_typhoon,0.01,41.79535544732947,typhoon,blade,120,350000,DSV,1.0,1
208,0.041666666666666664,399,C399_T023,blade_major_typhoon,0.01,41.79535544732947,typhoon,blade,120,350000,DSV,1.0,1
634,0.041666666666666664,399,C399_T024,pitch_extremewind_typhoon,0.01,35.71696416068581,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,399,C399_T025,pitch_extremewind_typhoon,0.03,41.79535544732947,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,399,C399_T031,blade_major_typhoon,0.01,43.10226849809732,typhoon,blade,120,350000,DSV,1.0,1
27,0.041666666666666664,399,C399_T033,blade_major_typhoon,0.01,37.744405627160745,typhoon,blade,120,350000,DSV,1.0,1
586,0.041666666666666664,399,C399_T034,blade_major_typhoon,0.01,38.18815912570285,typhoon,blade,120,350000,DSV,1.0,1
634,0.041666666666666664,399,C399_T044,pitch_extremewind_typhoon,0.01,35.71696416068581,typhoon,pitch_system,24,40000,CTV,0.5,1
93,0.041666666666666664,399,C399_T045,blade_major_typhoon,0.01,39.097302512293574,typhoon,blade,120,350000,DSV,1.0,1
208,0.041666666666666664,399,C399_T049,pitch_extremewind_typhoon,0.03,41.79535544732947,typhoon,pitch_system,24,40000,CTV,0.5,1
586,0.041666666666666664,399,C399_T054,pitch_extremewind_typhoon,0.01,38.18815912570285,typhoon,pitch_system,24,40000,CTV,0.5,1
365,0.041666666666666664,399,C399_T067,pitch_extremewind_typhoon,0.01,35.07914850011929,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,399,C399_T071,pitch_extremewind_typhoon,0.01,37.744405627160745,typhoon,pitch_system,24,40000,CTV,0.5,1
586,0.041666666666666664,399,C399_T072,blade_major_typhoon,0.01,38.18815912570285,typhoon,blade,120,350000,DSV,1.0,1
372,0.041666666666666664,399,C399_T082,pitch_extremewind_typhoon,0.03,43.10226849809732,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,399,C399_T083,pitch_extremewind_typhoon,0.03,41.79535544732947,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,399,C399_T097,pitch_extremewind_typhoon,0.03,43.10226849809732,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,399,C399_T099,pitch_extremewind_typhoon,0.03,43.10226849809732,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,399,C399_T101,pitch_extremewind_typhoon,0.03,43.10226849809732,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,399,C399_T103,pitch_extremewind_typhoon,0.03,41.79535544732947,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,399,C399_T108,blade_major_typhoon,0.01,43.10226849809732,typhoon,blade,120,350000,DSV,1.0,1
586,0.041666666666666664,399,C399_T110,blade_major_typhoon,0.01,38.18815912570285,typhoon,blade,120,350000,DSV,1.0,1
93,0.041666666666666664,399,C399_T124,blade_major_typhoon,0.01,39.097302512293574,typhoon,blade,120,350000,DSV,1.0,1
27,0.041666666666666664,399,C399_T127,pitch_extremewind_typhoon,0.01,37.744405627160745,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,399,C399_T131,pitch_extremewind_typhoon,0.03,41.79535544732947,typhoon,pitch_system,24,40000,CTV,0.5,1
586,0.041666666666666664,399,C399_T133,pitch_extremewind_typhoon,0.01,38.18815912570285,typhoon,pitch_system,24,40000,CTV,0.5,1
586,0.041666666666666664,399,C399_T135,pitch_extremewind_typhoon,0.01,38.18815912570285,typhoon,pitch_system,24,40000,CTV,0.5,1
171,0.041666666666666664,399,C399_T136,blade_major_typhoon,0.01,35.56055221933517,typhoon,blade,120,350000,DSV,1.0,1
372,0.041666666666666664,399,C399_T138,pitch_extremewind_typhoon,0.03,43.10226849809732,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,399,C399_T139,pitch_extremewind_typhoon,0.03,41.79535544732947,typhoon,pitch_system,24,40000,CTV,0.5,1
365,0.041666666666666664,399,C399_T144,blade_major_typhoon,0.01,35.07914850011929,typhoon,blade,120,350000,DSV,1.0,1
93,0.041666666666666664,399,C399_T153,pitch_extremewind_typhoon,0.01,39.097302512293574,typhoon,pitch_system,24,40000,CTV,0.5,1
93,0.041666666666666664,399,C399_T155,pitch_extremewind_typhoon,0.01,39.097302512293574,typhoon,pitch_system,24,40000,CTV,0.5,1
208,0.041666666666666664,399,C399_T159,pitch_extremewind_typhoon,0.03,41.79535544732947,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,399,C399_T159,pitch_extremewind_typhoon,0.03,43.10226849809732,typhoon,pitch_system,24,40000,CTV,0.5,1
372,0.041666666666666664,399,C399_T175,pitch_extremewind_typhoon,0.03,43.10226849809732,typhoon,pitch_system,24,40000,CTV,0.5,1
93,0.041666666666666664,399,C399_T179,pitch_extremewind_typhoon,0.01,39.097302512293574,typhoon,pitch_system,24,40000,CTV,0.5,1
171,0.041666666666666664,399,C399_T183,blade_major_typhoon,0.01,35.56055221933517,typhoon,blade,120,350000,DSV,1.0,1
27,0.041666666666666664,399,C399_T186,pitch_extremewind_typhoon,0.01,37.744405627160745,typhoon,pitch_system,24,40000,CTV,0.5,1
27,0.041666666666666664,399,C399_T187,blade_major_typhoon,0.01,37.744405627160745,typhoon,blade,120,350000,DSV,1.0,1
372,0.041666666666666664,400,C400_T005,blade_major_typhoon,0.05,48.84564372451533,typhoon,blade,120,350000,DSV,1.0,1
372,0.041666666666666664,400,C400_T008,blade_major_typhoon,0.05,48.84564372451533,typhoon,blade,120,350000,DSV,1.0,1
