event_id,event_frequency,cell_id,turbine_id,failure_mode,failure_cause,windspeed_ms,p_failure,component,repair_time_hr,materials_usd,service_equipment,operation_reduction,is_unscheduled
372,0.041666666666666664,397,S00T52,blade_major_typhoon,typhoon,35.78751710458966,0.01,blade,120.0,350000.0,DSV,1.0,1
586,0.041666666666666664,397,S00T52,pitch_extremewind_typhoon,typhoon,31.972423116455204,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,397,S00T8,pitch_extremewind_typhoon,typhoon,38.544831652653734,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,398,S00T17,pitch_extremewind_typhoon,typhoon,40.709899832905585,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,398,S00T20,blade_major_typhoon,typhoon,40.20287600453259,0.01,blade,120.0,350000.0,DSV,1.0,1
208,0.041666666666666664,398,S00T31,pitch_extremewind_typhoon,typhoon,40.709899832905585,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,398,S00T37,pitch_extremewind_typhoon,typhoon,34.67784607515869,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,398,S00T38,pitch_extremewind_typhoon,typhoon,40.709899832905585,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,398,S00T39,pitch_extremewind_typhoon,typhoon,36.81133449598185,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,398,S00T43,pitch_extremewind_typhoon,typhoon,40.20287600453259,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,398,S00T46,blade_major_typhoon,typhoon,37.27285106939666,0.01,blade,120.0,350000.0,DSV,1.0,1
171,0.041666666666666664,398,S00T49,pitch_extremewind_typhoon,typhoon,33.80504069887442,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,398,S00T49,pitch_extremewind_typhoon,typhoon,34.67784607515869,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,398,S00T52,pitch_extremewind_typhoon,typhoon,40.20287600453259,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,398,S00T6,blade_major_typhoon,typhoon,40.709899832905585,0.01,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,398,S00T9,pitch_extremewind_typhoon,typhoon,34.67784607515869,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,399,S00T1,blade_major_typhoon,typhoon,35.07914850011929,0.01,blade,120.0,350000.0,DSV,1.0,1
93,0.041666666666666664,399,S00T12,pitch_extremewind_typhoon,typhoon,39.097302512293574,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
171,0.041666666666666664,399,S00T12,blade_major_typhoon,typhoon,35.56055221933517,0.01,blade,120.0,350000.0,DSV,1.0,1
372,0.041666666666666664,399,S00T2,pitch_extremewind_typhoon,typhoon,43.10226849809732,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,399,S00T23,pitch_extremewind_typhoon,typhoon,41.79535544732947,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,399,S00T29,pitch_extremewind_typhoon,typhoon,41.79535544732947,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
365,0.041666666666666664,399,S00T36,blade_major_typhoon,typhoon,35.07914850011929,0.01,blade,120.0,350000.0,DSV,1.0,1
27,0.041666666666666664,399,S00T38,blade_major_typhoon,typhoon,37.744405627160745,0.01,blade,120.0,350000.0,DSV,1.0,1
208,0.041666666666666664,399,S00T39,pitch_extremewind_typhoon,typhoon,41.79535544732947,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,399,S00T40,blade_major_typhoon,typhoon,41.79535544732947,0.01,blade,120.0,350000.0,DSV,1.0,1
372,0.041666666666666664,399,S00T47,blade_major_typhoon,typhoon,43.10226849809732,0.01,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,400,S00T13,pitch_extremewind_typhoon,typhoon,34.87330668278878,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,400,S00T2,pitch_extremewind_typhoon,typhoon,48.84564372451533,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,400,S00T20,blade_major_typhoon,typhoon,48.84564372451533,0.05,blade,120.0,350000.0,DSV,1.0,1
634,0.041666666666666664,400,S00T20,pitch_extremewind_typhoon,typhoon,31.210025630715904,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,400,S00T24,blade_major_typhoon,typhoon,48.84564372451533,0.05,blade,120.0,350000.0,DSV,1.0,1
27,0.041666666666666664,400,S00T26,pitch_extremewind_typhoon,typhoon,38.02313148682725,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,400,S00T34,pitch_extremewind_typhoon,typhoon,42.784527961767736,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,400,S00T35,pitch_extremewind_typhoon,typhoon,40.622685898867125,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,400,S00T36,pitch_extremewind_typhoon,typhoon,48.84564372451533,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,400,S00T37,pitch_extremewind_typhoon,typhoon,42.784527961767736,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,400,S00T40,blade_major_typhoon,typhoon,42.784527961767736,0.01,blade,120.0,350000.0,DSV,1.0,1
372,0.041666666666666664,400,S00T41,blade_major_typhoon,typhoon,48.84564372451533,0.05,blade,120.0,350000.0,DSV,1.0,1
372,0.041666666666666664,400,S00T50,blade_major_typhoon,typhoon,48.84564372451533,0.05,blade,120.0,350000.0,DSV,1.0,1
372,0.041666666666666664,400,S00T7,pitch_extremewind_typhoon,typhoon,48.84564372451533,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,405,S00T42,pitch_extremewind_typhoon,typhoon,30.327402179483517,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,405,S00T53,pitch_extremewind_typhoon,typhoon,30.327402179483517,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,406,S00T53,pitch_extremewind_typhoon,typhoon,30.21346745203174,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,407,S00T18,pitch_extremewind_typhoon,typhoon,30.344926844259714,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,407,S00T21,pitch_extremewind_typhoon,typhoon,36.42679572811633,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
253,0.041666666666666664,407,S00T24,pitch_extremewind_typhoon,typhoon,30.234809045326053,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,407,S00T46,pitch_extremewind_typhoon,typhoon,36.42679572811633,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,407,S00T53,pitch_extremewind_typhoon,typhoon,30.344926844259714,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,408,S00T26,pitch_extremewind_typhoon,typhoon,34.894883579115266,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,409,S00T18,pitch_extremewind_typhoon,typhoon,35.29733685095098,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,409,S00T3,pitch_extremewind_typhoon,typhoon,35.29733685095098,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,409,S00T38,pitch_extremewind_typhoon,typhoon,35.29733685095098,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
103,0.041666666666666664,409,S00T46,pitch_extremewind_typhoon,typhoon,33.453560351211756,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,409,S00T47,pitch_extremewind_typhoon,typhoon,35.29733685095098,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,410,S00T47,pitch_extremewind_typhoon,typhoon,35.67723047418149,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,410,S00T48,blade_major_typhoon,typhoon,40.89908999569331,0.01,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,410,S00T48,pitch_extremewind_typhoon,typhoon,40.89908999569331,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,410,S00T50,pitch_extremewind_typhoon,typhoon,40.89908999569331,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,410,S00T53,pitch_extremewind_typhoon,typhoon,40.89908999569331,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,410,S00T7,pitch_extremewind_typhoon,typhoon,35.67723047418149,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
103,0.041666666666666664,411,S00T12,pitch_extremewind_typhoon,typhoon,32.9814303738552,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,411,S00T37,pitch_extremewind_typhoon,typhoon,36.37679222424915,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
149,0.041666666666666664,412,S00T15,blade_major_typhoon,typhoon,40.32754030709688,0.01,blade,120.0,350000.0,DSV,1.0,1
27,0.041666666666666664,412,S00T2,blade_major_typhoon,typhoon,37.01903907453648,0.01,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,412,S00T29,pitch_extremewind_typhoon,typhoon,44.64928139355448,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
149,0.041666666666666664,412,S00T34,pitch_extremewind_typhoon,typhoon,40.32754030709688,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
615,0.041666666666666664,412,S00T35,blade_major_typhoon,typhoon,39.783155316990914,0.01,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,412,S00T49,pitch_extremewind_typhoon,typhoon,44.64928139355448,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
149,0.041666666666666664,412,S00T51,pitch_extremewind_typhoon,typhoon,40.32754030709688,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,413,S00T2,pitch_extremewind_typhoon,typhoon,44.47127862270779,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
149,0.041666666666666664,413,S00T21,pitch_extremewind_typhoon,typhoon,34.54913876398708,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,413,S00T30,pitch_extremewind_typhoon,typhoon,44.47127862270779,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
103,0.041666666666666664,413,S00T38,pitch_extremewind_typhoon,typhoon,31.702027189393153,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,413,S00T44,blade_major_typhoon,typhoon,37.631767313288854,0.01,blade,120.0,350000.0,DSV,1.0,1
615,0.041666666666666664,413,S00T44,pitch_extremewind_typhoon,typhoon,42.665523152135144,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,414,S00T11,pitch_extremewind_typhoon,typhoon,38.48769804481799,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,414,S00T18,pitch_extremewind_typhoon,typhoon,43.52760935649836,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,414,S00T19,pitch_extremewind_typhoon,typhoon,43.52760935649836,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
615,0.041666666666666664,414,S00T22,pitch_extremewind_typhoon,typhoon,38.74314609380082,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,414,S00T25,pitch_extremewind_typhoon,typhoon,43.52760935649836,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,414,S00T30,pitch_extremewind_typhoon,typhoon,43.52760935649836,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
615,0.041666666666666664,414,S00T4,blade_major_typhoon,typhoon,38.74314609380082,0.01,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,414,S00T47,pitch_extremewind_typhoon,typhoon,43.52760935649836,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,414,S00T49,pitch_extremewind_typhoon,typhoon,38.48769804481799,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,414,S00T5,blade_major_typhoon,typhoon,43.52760935649836,0.01,blade,120.0,350000.0,DSV,1.0,1
615,0.041666666666666664,414,S00T53,pitch_extremewind_typhoon,typhoon,38.74314609380082,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,415,S00T11,pitch_extremewind_typhoon,typhoon,31.493936615131084,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,415,S00T20,blade_major_typhoon,typhoon,41.02799899262611,0.01,blade,120.0,350000.0,DSV,1.0,1
208,0.041666666666666664,415,S00T24,pitch_extremewind_typhoon,typhoon,31.493936615131084,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,415,S00T48,pitch_extremewind_typhoon,typhoon,41.02799899262611,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,416,S00T10,pitch_extremewind_typhoon,typhoon,40.15388989845479,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,416,S00T50,pitch_extremewind_typhoon,typhoon,32.899403157176394,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,416,S00T51,pitch_extremewind_typhoon,typhoon,40.15388989845479,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,416,S00T9,pitch_extremewind_typhoon,typhoon,37.364035625882345,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,417,S00T25,blade_major_typhoon,typhoon,37.938327139734305,0.01,blade,120.0,350000.0,DSV,1.0,1
208,0.041666666666666664,417,S00T31,blade_major_typhoon,typhoon,37.938327139734305,0.01,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,417,S00T36,pitch_extremewind_typhoon,typhoon,32.69869980747116,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,418,S00T1,pitch_extremewind_typhoon,typhoon,35.88928236554749,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
93,0.041666666666666664,418,S00T12,blade_major_typhoon,typhoon,35.88928236554749,0.01,blade,120.0,350000.0,DSV,1.0,1
27,0.041666666666666664,418,S00T2,pitch_extremewind_typhoon,typhoon,43.29826931367811,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,418,S00T32,pitch_extremewind_typhoon,typhoon,39.34165182360598,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,418,S00T37,pitch_extremewind_typhoon,typhoon,43.29826931367811,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,418,S00T42,blade_major_typhoon,typhoon,38.15143392536529,0.01,blade,120.0,350000.0,DSV,1.0,1
27,0.041666666666666664,418,S00T51,pitch_extremewind_typhoon,typhoon,43.29826931367811,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,419,S00T11,pitch_extremewind_typhoon,typhoon,43.70129280915939,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,419,S00T12,blade_major_typhoon,typhoon,40.941462235621174,0.01,blade,120.0,350000.0,DSV,1.0,1
365,0.041666666666666664,419,S00T23,pitch_extremewind_typhoon,typhoon,30.561949022109214,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,419,S00T26,pitch_extremewind_typhoon,typhoon,43.70129280915939,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,419,S00T29,pitch_extremewind_typhoon,typhoon,43.70129280915939,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,419,S00T3,pitch_extremewind_typhoon,typhoon,40.941462235621174,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
372,0.041666666666666664,419,S00T46,pitch_extremewind_typhoon,typhoon,40.941462235621174,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,419,S00T48,pitch_extremewind_typhoon,typhoon,43.70129280915939,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
208,0.041666666666666664,419,S00T50,pitch_extremewind_typhoon,typhoon,41.135026816828784,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,425,S00T49,blade_major_typhoon,typhoon,38.031981739980246,0.01,blade,120.0,350000.0,DSV,1.0,1
27,0.041666666666666664,427,S00T11,pitch_extremewind_typhoon,typhoon,41.905959545906526,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,427,S00T30,blade_major_typhoon,typhoon,41.905959545906526,0.01,blade,120.0,350000.0,DSV,1.0,1
27,0.041666666666666664,427,S00T50,pitch_extremewind_typhoon,typhoon,41.905959545906526,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
103,0.041666666666666664,428,S00T51,blade_major_typhoon,typhoon,38.72004398781844,0.01,blade,120.0,350000.0,DSV,1.0,1
103,0.041666666666666664,428,S00T53,blade_major_typhoon,typhoon,38.72004398781844,0.01,blade,120.0,350000.0,DSV,1.0,1
103,0.041666666666666664,429,S00T16,blade_major_typhoon,typhoon,39.36875997512672,0.01,blade,120.0,350000.0,DSV,1.0,1
27,0.041666666666666664,429,S00T20,blade_major_typhoon,typhoon,41.60060405403104,0.01,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,429,S00T33,pitch_extremewind_typhoon,typhoon,30.972984801930387,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
103,0.041666666666666664,429,S00T37,pitch_extremewind_typhoon,typhoon,39.36875997512672,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,429,S00T6,pitch_extremewind_typhoon,typhoon,30.972984801930387,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
103,0.041666666666666664,429,S00T9,blade_major_typhoon,typhoon,39.36875997512672,0.01,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,430,S00T20,pitch_extremewind_typhoon,typhoon,33.31806514764014,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,430,S00T23,pitch_extremewind_typhoon,typhoon,40.711205952217725,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,430,S00T23,pitch_extremewind_typhoon,typhoon,33.31806514764014,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,430,S00T33,pitch_extremewind_typhoon,typhoon,40.711205952217725,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
103,0.041666666666666664,430,S00T47,pitch_extremewind_typhoon,typhoon,40.15986941253282,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
103,0.041666666666666664,430,S00T49,pitch_extremewind_typhoon,typhoon,40.15986941253282,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,430,S00T5,pitch_extremewind_typhoon,typhoon,40.711205952217725,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,430,S00T5,pitch_extremewind_typhoon,typhoon,33.31806514764014,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,431,S00T14,pitch_extremewind_typhoon,typhoon,38.224001881454654,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,431,S00T16,blade_major_typhoon,typhoon,41.19692234750572,0.01,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,431,S00T17,pitch_extremewind_typhoon,typhoon,38.224001881454654,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,431,S00T27,blade_major_typhoon,typhoon,41.19692234750572,0.01,blade,120.0,350000.0,DSV,1.0,1
615,0.041666666666666664,431,S00T31,pitch_extremewind_typhoon,typhoon,30.525199471642594,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,431,S00T37,pitch_extremewind_typhoon,typhoon,41.19692234750572,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,431,S00T38,blade_major_typhoon,typhoon,41.19692234750572,0.01,blade,120.0,350000.0,DSV,1.0,1
27,0.041666666666666664,431,S00T4,pitch_extremewind_typhoon,typhoon,41.19692234750572,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,431,S00T41,pitch_extremewind_typhoon,typhoon,41.19692234750572,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,432,S00T12,blade_major_typhoon,typhoon,42.17306072110821,0.01,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,432,S00T46,pitch_extremewind_typhoon,typhoon,41.273799798237405,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,432,S00T51,blade_major_typhoon,typhoon,42.17306072110821,0.01,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,432,S00T8,pitch_extremewind_typhoon,typhoon,41.273799798237405,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,433,S00T12,blade_major_typhoon,typhoon,42.968966879077676,0.01,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,433,S00T17,pitch_extremewind_typhoon,typhoon,43.263133632970465,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,433,S00T2,pitch_extremewind_typhoon,typhoon,42.968966879077676,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,433,S00T26,pitch_extremewind_typhoon,typhoon,43.263133632970465,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,433,S00T27,pitch_extremewind_typhoon,typhoon,43.263133632970465,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
103,0.041666666666666664,433,S00T28,pitch_extremewind_typhoon,typhoon,37.85488410977206,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,433,S00T50,blade_major_typhoon,typhoon,43.263133632970465,0.01,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,434,S00T10,pitch_extremewind_typhoon,typhoon,44.485265975643365,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
149,0.041666666666666664,434,S00T18,pitch_extremewind_typhoon,typhoon,41.85488918658962,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
615,0.041666666666666664,434,S00T23,pitch_extremewind_typhoon,typhoon,44.07401406815039,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,434,S00T28,pitch_extremewind_typhoon,typhoon,44.485265975643365,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,434,S00T29,blade_major_typhoon,typhoon,44.485265975643365,0.01,blade,120.0,350000.0,DSV,1.0,1
149,0.041666666666666664,434,S00T33,pitch_extremewind_typhoon,typhoon,41.85488918658962,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
615,0.041666666666666664,434,S00T41,pitch_extremewind_typhoon,typhoon,44.07401406815039,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,434,S00T42,blade_major_typhoon,typhoon,44.485265975643365,0.01,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,434,S00T42,pitch_extremewind_typhoon,typhoon,44.485265975643365,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
149,0.041666666666666664,434,S00T43,pitch_extremewind_typhoon,typhoon,41.85488918658962,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
615,0.041666666666666664,434,S00T46,pitch_extremewind_typhoon,typhoon,44.07401406815039,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,434,S00T53,pitch_extremewind_typhoon,typhoon,43.72749577250892,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,435,S00T10,blade_major_typhoon,typhoon,46.84604390961553,0.05,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,435,S00T15,pitch_extremewind_typhoon,typhoon,46.84604390961553,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
149,0.041666666666666664,435,S00T2,blade_major_typhoon,typhoon,46.374124024391364,0.05,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,435,S00T23,blade_major_typhoon,typhoon,46.84604390961553,0.05,blade,120.0,350000.0,DSV,1.0,1
615,0.041666666666666664,435,S00T25,pitch_extremewind_typhoon,typhoon,42.31612165123573,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
149,0.041666666666666664,435,S00T27,blade_major_typhoon,typhoon,46.374124024391364,0.05,blade,120.0,350000.0,DSV,1.0,1
149,0.041666666666666664,435,S00T28,blade_major_typhoon,typhoon,46.374124024391364,0.05,blade,120.0,350000.0,DSV,1.0,1
103,0.041666666666666664,435,S00T37,blade_major_typhoon,typhoon,35.73487026865195,0.01,blade,120.0,350000.0,DSV,1.0,1
149,0.041666666666666664,435,S00T38,pitch_extremewind_typhoon,typhoon,46.374124024391364,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
149,0.041666666666666664,435,S00T4,blade_major_typhoon,typhoon,46.374124024391364,0.05,blade,120.0,350000.0,DSV,1.0,1
149,0.041666666666666664,435,S00T40,blade_major_typhoon,typhoon,46.374124024391364,0.05,blade,120.0,350000.0,DSV,1.0,1
103,0.041666666666666664,435,S00T41,pitch_extremewind_typhoon,typhoon,35.73487026865195,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,435,S00T52,blade_major_typhoon,typhoon,46.84604390961553,0.05,blade,120.0,350000.0,DSV,1.0,1
27,0.041666666666666664,435,S00T6,blade_major_typhoon,typhoon,44.527048767488395,0.01,blade,120.0,350000.0,DSV,1.0,1
27,0.041666666666666664,435,S00T8,pitch_extremewind_typhoon,typhoon,44.527048767488395,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,435,S00T8,blade_major_typhoon,typhoon,46.84604390961553,0.05,blade,120.0,350000.0,DSV,1.0,1
615,0.041666666666666664,436,S00T10,pitch_extremewind_typhoon,typhoon,34.610754848981244,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,436,S00T16,blade_major_typhoon,typhoon,45.32416893031466,0.05,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,436,S00T17,pitch_extremewind_typhoon,typhoon,47.34646789396344,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,436,S00T18,blade_major_typhoon,typhoon,45.32416893031466,0.05,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,436,S00T19,blade_major_typhoon,typhoon,47.34646789396344,0.05,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,436,S00T20,blade_major_typhoon,typhoon,47.34646789396344,0.05,blade,120.0,350000.0,DSV,1.0,1
27,0.041666666666666664,436,S00T21,pitch_extremewind_typhoon,typhoon,45.32416893031466,0.03,pitch_system,24.0,40000.0,CTV,0.5,1
27,0.041666666666666664,436,S00T22,blade_major_typhoon,typhoon,45.32416893031466,0.05,blade,120.0,350000.0,DSV,1.0,1
582,0.041666666666666664,436,S00T26,blade_major_typhoon,typhoon,47.34646789396344,0.05,blade,120.0,350000.0,DSV,1.0,1
208,0.041666666666666664,436,S00T32,pitch_extremewind_typhoon,typhoon,30.17173118962754,0.01,pitch_system,24.0,40000.0,CTV,0.5,1
582,0.041666666666666664,436,S00T33,blade_major_typhoon,typhoon,47.34646789396344,0.05,blade,120.0,350000.0,DSV,1.0,1
149,0.041666666666666664,436,S00T34,blade_major_typhoon,typhoon,41.87610890403599,0.01,blade,120.0,350000.0,DSV,1.0,1
