id,substation_id,name,type,longitude,latitude,string,order,distance,subassembly,upstream_cable
S00T38,OSS1,S00T38,turbine,107.46907958692287,8.75,0,37,0,V162-6.2 MW.yaml,array.yaml
S00T39,OSS1,S00T39,turbine,107.47938639128192,8.75,0,38,0,V162-6.2 MW.yaml,array.yaml
S00T40,OSS1,S00T40,turbine,107.48969319564095,8.75,0,39,0,V162-6.2 MW.yaml,array.yaml
S00T41,OSS1,S00T41,turbine,107.5,8.75,0,40,0,V162-6.2 MW.yaml,array.yaml
S00T42,OSS1,S00T42,turbine,107.51030680435905,8.75,0,41,0,V162-6.2 MW.yaml,array.yaml
S00T43,OSS1,S00T43,turbine,107.52061360871808,8.75,0,42,0,V162-6.2 MW.yaml,array.yaml
S00T44,OSS1,S00T44,turbine,107.53092041307713,8.75,0,43,0,V162-6.2 MW.yaml,array.yaml
S00T45,OSS1,S00T45,turbine,107.54122721743617,8.75,0,44,0,V162-6.2 MW.yaml,array.yaml
S00T46,OSS1,S00T46,turbine,107.45877278256383,8.764650822073905,0,45,0,V162-6.2 MW.yaml,array.yaml
S00T47,OSS1,S00T47,turbine,107.46907958692287,8.764650822073905,0,46,0,V162-6.2 MW.yaml,array.yaml
S00T48,OSS1,S00T48,turbine,107.47938639128192,8.764650822073905,0,47,0,V162-6.2 MW.yaml,array.yaml
S00T49,OSS1,S00T49,turbine,107.48969319564095,8.764650822073905,0,48,0,V162-6.2 MW.yaml,array.yaml
S00T50,OSS1,S00T50,turbine,107.5,8.764650822073905,0,49,0,V162-6.2 MW.yaml,array.yaml
S00T51,OSS1,S00T51,turbine,107.51030680435905,8.764650822073905,0,50,0,V162-6.2 MW.yaml,array.yaml
S00T52,OSS1,S00T52,turbine,107.52061360871808,8.764650822073905,0,51,0,V162-6.2 MW.yaml,array.yaml
S00T53,OSS1,S00T53,turbine,107.53092041307713,8.764650822073905,0,52,0,V162-6.2 MW.yaml,array.yaml
S00T54,OSS1,S00T54,turbine,107.54122721743617,8.764650822073905,0,53,0,V162-6.2 MW.yaml,array.yaml
S00T55,OSS1,S00T55,turbine,107.45877278256383,8.779301644147811,0,54,0,V162-6.2 MW.yaml,array.yaml
S00T56,OSS1,S00T56,turbine,107.46907958692287,8.779301644147811,0,55,0,V162-6.2 MW.yaml,array.yaml
S00T57,OSS1,S00T57,turbine,107.47938639128192,8.779301644147811,0,56,0,V162-6.2 MW.yaml,array.yaml
S00T58,OSS1,S00T58,turbine,107.48969319564095,8.779301644147811,0,57,0,V162-6.2 MW.yaml,array.yaml
S00T59,OSS1,S00T59,turbine,107.5,8.779301644147811,0,58,0,V162-6.2 MW.yaml,array.yaml
S00T60,OSS1,S00T60,turbine,107.51030680435905,8.779301644147811,0,59,0,V162-6.2 MW.yaml,array.yaml

