id,substation_id,name,type,longitude,latitude,string,order,distance,subassembly,upstream_cable
T25,OSS1,T25,turbine,107.44744802221871,8.792686345795575,3,3,0,V236-15.0 MW.yaml,array.yaml
T26,OSS1,T26,turbine,107.49249257460268,8.75,4,0,0,V236-15.0 MW.yaml,array.yaml
T27,OSS1,T27,turbine,107.47747772380802,8.75,4,1,0,V236-15.0 MW.yaml,array.yaml
T28,OSS1,T28,turbine,107.47747772380802,8.728656827102212,4,2,0,V236-15.0 MW.yaml,array.yaml
T29,OSS1,T29,turbine,107.46246287301337,8.75,4,3,0,V236-15.0 MW.yaml,array.yaml
T30,OSS1,T30,turbine,107.46246287301337,8.728656827102212,4,4,0,V236-15.0 MW.yaml,array.yaml
T31,OSS1,T31,turbine,107.44744802221871,8.75,4,5,0,V236-15.0 MW.yaml,array.yaml
T32,OSS1,T32,turbine,107.44744802221871,8.728656827102212,4,6,0,V236-15.0 MW.yaml,array.yaml
T33,OSS1,T33,turbine,107.44744802221871,8.707313654204425,4,7,0,V236-15.0 MW.yaml,array.yaml
T34,OSS1,T34,turbine,107.49249257460268,8.728656827102212,5,0,0,V236-15.0 MW.yaml,array.yaml
T35,OSS1,T35,turbine,107.49249257460268,8.707313654204425,5,1,0,V236-15.0 MW.yaml,array.yaml
T36,OSS1,T36,turbine,107.47747772380802,8.707313654204425,5,2,0,V236-15.0 MW.yaml,array.yaml
T37,OSS1,T37,turbine,107.46246287301337,8.707313654204425,5,3,0,V236-15.0 MW.yaml,array.yaml
T38,OSS1,T38,turbine,107.49249257460268,8.685970481306637,5,4,0,V236-15.0 MW.yaml,array.yaml
T39,OSS1,T39,turbine,107.47747772380802,8.685970481306637,5,5,0,V236-15.0 MW.yaml,array.yaml
T40,OSS1,T40,turbine,107.46246287301337,8.685970481306637,5,6,0,V236-15.0 MW.yaml,array.yaml
T41,OSS1,T41,turbine,107.44744802221871,8.685970481306637,5,7,0,V236-15.0 MW.yaml,array.yaml
T42,OSS1,T42,turbine,107.50750742539732,8.728656827102212,6,0,0,V236-15.0 MW.yaml,array.yaml
T43,OSS1,T43,turbine,107.50750742539732,8.707313654204425,6,1,0,V236-15.0 MW.yaml,array.yaml
T44,OSS1,T44,turbine,107.52252227619198,8.707313654204425,6,2,0,V236-15.0 MW.yaml,array.yaml
T45,OSS1,T45,turbine,107.53753712698663,8.707313654204425,6,3,0,V236-15.0 MW.yaml,array.yaml
T46,OSS1,T46,turbine,107.50750742539732,8.685970481306637,6,4,0,V236-15.0 MW.yaml,array.yaml
T47,OSS1,T47,turbine,107.52252227619198,8.685970481306637,6,5,0,V236-15.0 MW.yaml,array.yaml
T48,OSS1,T48,turbine,107.53753712698663,8.685970481306637,6,6,0,V236-15.0 MW.yaml,array.yaml
T49,OSS1,T49,turbine,107.55255197778129,8.685970481306637,6,7,0,V236-15.0 MW.yaml,array.yaml
T50,OSS1,T50,turbine,107.52252227619198,8.728656827102212,7,0,0,V236-15.0 MW.yaml,array.yaml
T51,OSS1,T51,turbine,107.53753712698663,8.728656827102212,7,1,0,V236-15.0 MW.yaml,array.yaml
T52,OSS1,T52,turbine,107.55255197778129,8.728656827102212,7,2,0,V236-15.0 MW.yaml,array.yaml
T53,OSS1,T53,turbine,107.55255197778129,8.707313654204425,7,3,0,V236-15.0 MW.yaml,array.yaml
