run,random_seed,year,Cable Laying Vessel,Crew Transfer Vessel,Diving Support Vessel,Heavy Lift Vessel
14,14,2015,33816752.24375,1168529.9496420526,355566.16428819444,16048868.500372117
14,14,2016,48502499.22623755,1171733.1470125895,2142230.4609669126,32072451.137328442
14,14,2017,29246126.225997735,1168523.3864972705,132764.2484201389,32371601.570282016
14,14,2018,34021274.31125818,1168529.8418146106,2144824.8311205828,16016666.666666664
14,14,2019,22609.81875,1168529.923512571,268055.00868055556,24032758.955390386
14,14,2020,14495406.020833332,1171728.8586343017,2147372.676899949,17516111.11111111
14,14,2021,2458711.7183078704,1168530.137443447,407471.00567708333,14533888.888888886
15,15,2002,24127785.673104577,1165333.0720845598,0.0,17918393.686779678
15,15,2003,9671978.020833332,1168530.4082258546,0.0,36548057.88765719
15,15,2004,33801725.17296606,1171728.4728843123,2044834.0362188912,30109551.100033786
15,15,2005,9671978.020833332,1168528.2364656108,0.0,24052978.87734477
15,15,2006,19343956.041666668,1168527.4441102312,2042290.2119932985,24028287.037037034
15,15,2007,19343956.041666668,1168531.4015156536,0.0,31345791.666666664
15,15,2008,28976779.758523535,1171728.3946596216,2044832.1447751631,50238286.50389984
15,15,2009,24144774.222916666,1168527.4876835698,0.0,16029948.855569808
15,15,2010,38623191.788582966,1168527.821882834,1921223.2909728042,8008333.333333332
15,15,2011,33823400.2232774,1168530.8797655902,124233.0909375,16026361.11111111
15,15,2012,38624676.60081912,1171729.2391539924,1923123.8603610098,8010370.370370369
15,15,2013,33801479.12255216,1168531.0785101438,256444.5092534722,32049319.66843638
15,15,2014,24167384.041666668,1168529.7653607535,2026294.8971147968,16026601.85185185
15,15,2015,19343956.041666668,1168528.4909898543,396420.4512847222,16018361.11111111
15,15,2016,14495406.020833332,1171728.6239370115,2033179.9248416051,44081122.73842074
15,15,2017,33798121.74887289,1168528.2659943332,396422.5857638889,32042884.259259254
15,15,2018,9674490.222916666,1168527.3419396658,2170913.0755662615,16022621.259303829
15,15,2019,43436997.77289218,1168528.7820318486,396425.7874826389,24028966.16112953
15,15,2020,19343956.041666668,1171730.6037693622,2168345.0609441902,22088912.037037034
15,15,2021,9671978.020833332,1168532.7287711087,396402.783637387,25965956.2578259
16,16,2002,24167384.041666668,1165332.4622793368,0.0,40094481.08540557
16,16,2003,9671978.020833332,1168527.7630368837,0.0,24046398.148148146
16,16,2004,43471566.84060955,1171733.5637159941,2032573.8381599155,16046074.074074073
16,16,2005,9674490.222916666,1168526.619056327,0.0,16033333.333333332
16,16,2006,33839362.0625,1168529.554044801,1920938.5692609116,15999999.999999998
16,16,2007,24167384.041666668,1168530.1138933944,125504.17328125,24035504.629629627
16,16,2008,24127211.97525976,1171729.0928657856,1918040.0040804788,19391666.666666664
16,16,2009,19346468.243750002,1168528.4299217667,252397.8925,28685626.79271152
16,16,2010,24167384.041666668,1168527.1804839466,1925449.6942681342,33716381.8002267
16,16,2011,62734064.75784079,1168523.47274599,391341.4581076389,8001578.703703703
16,16,2012,14518015.839583334,1171728.0188917005,1908764.5952897146,8008333.333333332
16,16,2013,28952407.402646236,1168531.5267608135,513471.6708764721,32041666.666666664
16,16,2014,53086451.445147194,1168529.7525648333,2025335.3677939936,24048731.481481478
16,16,2015,48274590.07753697,1168529.4321420123,762180.4718834165,16039929.17400918
16,16,2016,58416120.82877833,1171726.7668311389,1862000.4785273226,8008333.333333332
16,16,2017,33801150.25222863,1168525.81457289,878585.0047306387,24056970.811209098
16,16,2018,24150790.199875884,1168529.4513474733,1863085.9054216293,32040305.555555552
16,16,2019,24144774.222916666,1168529.134898285,891076.0447111266,28071568.974105347
16,16,2020,24189993.86041667,1171728.8921650473,1870485.2462724398,20036865.74074074
16,16,2021,19306864.65951507,1168529.2255271184,888529.6110652933,32082188.288725402
17,17,2002,33802289.512791865,1165331.3465449733,0.0,8024999.999999999
17,17,2003,19548626.828288652,1168530.2795561445,0.0,24036934.235093225
17,17,2004,14495406.020833332,1171728.2742668416,2042639.725386494,24051956.951786958
17,17,2005,28951088.453657687,1168530.1563080854,0.0,25450648.89511491
17,17,2006,24133344.217482917,1168535.6121894142,2019591.2468217113,24040412.037037034
17,17,2007,0.0,1168531.1088931998,124526.22607638889,24051739.27382072
17,17,2008,19321346.222916666,1171730.2647101828,2038730.3371459388,24033953.914590247
17,17,2009,38624401.80013592,1168530.9831211956,124518.75539930556,16085388.81031229
17,17,2010,29002776.484301783,1168527.9572073794,2022651.6308971671,17362412.037037037
17,17,2011,0.0,1168533.5992589972,248209.33288194443,22761949.07407407
17,17,2012,9671978.020833332,1171731.3075753408,2045680.2120867367,32218855.20109622
17,17,2013,53085550.79727242,1168531.7805904879,248211.8231076389,17400727.29094587
17,17,2014,33779541.901107706,1168524.9592064056,2030378.0966982765,16439111.866074642
17,17,2015,33800718.773730725,1168531.9049325676,504010.6524131944,16899700.029765956
17,17,2016,53104372.22036211,1171731.0306892134,1791961.2864299128,21419907.407407407
17,17,2017,0.0,1168525.395419564,504003.1817361111,18615018.518518515
17,17,2018,9671978.020833332,1168531.643016552,1905677.236908034,8025668.935191217
17,17,2019,14472796.202083332,1168526.0931305587,504013.1426388889,40842984.619230546
17,17,2020,43434769.58301525,1171732.830838089,1905853.8665442015,8024999.999999999
17,17,2021,0.0,1168528.7525735262,504001.04725694447,32103970.7553022
18,18,2002,38640180.24375,1165330.1315698356,0.0,8008333.333333332
18,18,2003,24432837.270469908,1168530.0633993119,0.0,32062382.18375183
18,18,2004,48334768.083333336,1171734.3115656665,1918060.7885674234,8008333.333333332
18,18,2005,48258855.85845414,1168526.1216390377,132951.72684027778,16026226.85185185
18,18,2006,24167384.041666668,1168527.376260586,2030797.2782912243,24915087.70047729
18,18,2007,43445898.33883924,1168526.1238658784,393886.82451388886,31159737.183532603
18,18,2008,48278638.846309304,1171730.129896546,1907179.770278444,24030220.9489828
18,18,2009,43455453.10766119,1168529.4662768946,374490.4565798611,16012518.518518517
18,18,2010,24130770.375963114,1168526.7074768085,2028230.1669764074,24044206.92232021
18,18,2011,0.0,1168530.5436442185,510871.61796956597,18442965.473974496
18,18,2012,19343956.041666668,1171727.8038768298,2033350.1252475127,32056553.40349365
18,18,2013,0.0,1168530.4372925342,510868.0605042882,32573374.92914087
18,18,2014,33799189.877417624,1168529.845230526,1909529.613472408,38590087.962962955
18,18,2015,24169896.243750002,1168529.6075691623,510739.9917542882,30428009.031407144
18,18,2016,24130651.745487224,1171729.8026818768,1908182.9707287205,35448139.02532629
18,18,2017,19307171.92981238,1168530.486019723,632298.224549427,8008333.333333332
18,18,2018,9671978.020833332,1168527.6443680115,1910567.734853631,24020535.35096203
18,18,2019,38623586.33758243,1168529.3253868495,633184.3891501215,32052625.97824803
18,18,2020,38601025.88751414,1171728.8982859335,1880725.662536971,8112008.128440554
18,18,2021,14518015.839583334,1168531.070709586,643587.7301396808,16016569.444444442
19,19,2002,9649368.202083332,1165333.8157897082,0.0,8011934.2426209105
19,19,2003,24153236.075893547,1168528.8254823862,0.0,16019912.037037035
19,19,2004,14472796.202083332,1171731.9809564287,2042263.2241603716,16028150.521811469
19,19,2005,29234450.98237963,1168528.177286983,125210.32664930556,16029652.777777776
19,19,2006,53080824.135779336,1168528.8491710164,1893739.0922594066,18318483.541670796
19,19,2007,9694587.839583334,1168528.6398471775,272147.16098958335,16016666.666666664
19,19,2008,19343956.041666668,1171734.9470017026,1918068.8051408464,32075995.459342428
19,19,2009,19343956.041666668,1168528.3125975768,272162.4580902778,16046508.77610671
19,19,2010,9671978.020833332,1168529.399837376,1923616.335684749,24019312.13222088
19,19,2011,14495406.020833332,1168530.9086705612,272173.4862326389,24086212.962962963
19,19,2012,19343956.041666668,1171728.9069423599,1922802.2011210483,8024999.999999999
19,19,2013,38623695.17527481,1168529.0439564174,395959.4037847222,8570391.379553044
19,19,2014,48259538.180552386,1168526.1147807518,1895632.0309800492,32090065.991572037
19,19,2015,9671978.020833332,1168532.0865536502,525079.6662190398,0.0
19,19,2016,43451534.64303949,1171727.827378659,1895574.724673216,16019990.740740739
19,19,2017,48276794.93127522,1168532.521247492,525096.7420523732,16035458.59781041
19,19,2018,38628569.970346525,1168529.1117591984,1868140.995600245,24049833.333333332
19,19,2019,53120559.185741626,1168530.3501350502,656721.1785975121,8021449.074074074
19,19,2020,24131589.56092434,1171730.9601928296,1745705.0721634931,16027197.582193514
19,19,2021,33839362.0625,1168528.4984220488,931705.7278541389,58423993.63836996
20,20,2002,28950731.634187702,1165331.2277935862,0.0,24021531.93895856
20,20,2003,33806080.09085124,1168531.0494704235,0.0,8032797.047926186
20,20,2004,38624300.386326924,1171734.6243721547,2051718.8880037125,25174199.55897425
20,20,2005,19321346.222916666,1168529.0957277694,256248.84866319445,32872340.152122647
