run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
13,13,2020,17272404.36164384,2000000.0,68847946.58777595,0,21355729,109476079.94941978
13,13,2021,17225212.000000004,2000000.0,67528059.14086027,0,21194342,107947613.14086027
14,14,2002,17225212.000000004,2000000.0,39799481.003354914,0,613769,59638462.003354914
14,14,2003,17225212.000000004,2000000.0,58115953.71601177,0,21188447,98529612.71601176
14,14,2004,17272404.36164384,2000000.0,30846069.752873786,0,6290771,56409245.11451763
14,14,2005,17225212.000000004,2000000.0,43118387.04050945,0,20871450,83215049.04050945
14,14,2006,17225212.000000004,2000000.0,19223883.708558094,0,1425209,39874304.7085581
14,14,2007,17225212.000000004,2000000.0,48088909.95854084,0,15951811,83265932.95854084
14,14,2008,17272404.36164384,2000000.0,7410893.11702146,0,11108123,37791420.4786653
14,14,2009,17225212.000000004,2000000.0,26278869.26106188,0,1088428,46592509.261061884
14,14,2010,17225212.000000004,2000000.0,30932092.394329514,0,6239426,56396730.39432952
14,14,2011,17225212.000000004,2000000.0,23800674.39446838,0,10957050,53982936.39446838
14,14,2012,17272404.36164384,2000000.0,62168516.83030145,0,11573752,93014673.19194528
14,14,2013,17225212.000000004,2000000.0,69171771.57031748,0,26072472,114469455.57031748
14,14,2014,17225212.000000004,2000000.0,49177920.96029023,0,1391029,69794161.96029022
14,14,2015,17225212.000000004,2000000.0,35436655.44958832,0,25921914,80583781.44958833
14,14,2016,17272404.36164384,2000000.0,13648052.13958007,0,1083943,34004399.50122391
14,14,2017,17225212.000000004,2000000.0,49745305.53293295,0,16026455,84996972.53293295
14,14,2018,17225212.000000004,2000000.0,57275672.43785697,0,26167842,102668726.43785697
14,14,2019,17225212.000000004,2000000.0,17748182.0476605,0,1155176,38128570.0476605
14,14,2020,17272404.36164384,2000000.0,26777162.753359318,0,1315504,47365071.11500315
14,14,2021,17225212.000000004,2000000.0,41857434.67884402,0,15977050,77059696.67884402
15,15,2002,17225212.000000004,2000000.0,40054076.38960222,0,10408239,69687527.38960221
15,15,2003,17225212.000000004,2000000.0,60698740.58974317,0,16340378,96264330.58974317
15,15,2004,17272404.36164384,2000000.0,52233766.21727188,0,6311891,77818061.57891572
15,15,2005,17225212.000000004,2000000.0,25222898.51642639,0,6020396,50468506.51642639
15,15,2006,17225212.000000004,2000000.0,70292517.2553638,0,21250068,110767797.2553638
15,15,2007,17225212.000000004,2000000.0,49338162.935543485,0,11055054,79618428.93554348
15,15,2008,17272404.36164384,2000000.0,85258373.99217832,0,21639769,126170547.35382216
15,15,2009,17225212.000000004,2000000.0,70376391.8066019,0,36035710,125637313.8066019
15,15,2010,17225212.000000004,2000000.0,44479302.6904725,0,26157528,89862042.6904725
15,15,2011,17225212.000000004,2000000.0,56193484.88468895,0,30960841,106379537.88468894
15,15,2012,17272404.36164384,2000000.0,34905591.45006596,0,6054121,60232116.8117098
15,15,2013,17225212.000000004,2000000.0,61295190.29536054,0,30968826,111489228.29536054
15,15,2014,17225212.000000004,2000000.0,66956494.42116906,0,41177350,127359056.42116906
15,15,2015,17225212.000000004,2000000.0,24442698.91148914,0,10942153,54610063.911489144
15,15,2016,17272404.36164384,2000000.0,33291654.332614925,0,11190649,63754707.694258764
15,15,2017,17225212.000000004,2000000.0,78095596.30101727,0,31079009,128399817.30101727
15,15,2018,17225212.000000004,2000000.0,41405222.995087355,0,21219501,81849935.99508736
15,15,2019,17225212.000000004,2000000.0,23677225.233443942,0,6053142,48955579.233443946
15,15,2020,17272404.36164384,2000000.0,39013335.76376495,0,6190246,64475986.12540878
15,15,2021,17225212.000000004,2000000.0,63557658.809178956,0,21080143,103863013.80917895
16,16,2002,17225212.000000004,2000000.0,41292131.047720544,0,988962,61506305.047720544
16,16,2003,17225212.000000004,2000000.0,36560752.340439424,0,10993798,66779762.340439424
16,16,2004,17272404.36164384,2000000.0,41343275.244224735,0,21325996,81941675.60586858
16,16,2005,17225212.000000004,2000000.0,46196154.95594382,0,20896272,86317638.95594382
16,16,2006,17225212.000000004,2000000.0,58973814.79457426,0,16312772,94511798.79457426
16,16,2007,17225212.000000004,2000000.0,49622907.563545786,0,16058606,84906725.5635458
16,16,2008,17272404.36164384,2000000.0,43776400.186010234,0,11312444,74361248.54765406
16,16,2009,17225212.000000004,2000000.0,32781303.93098644,0,6136549,58143064.93098645
16,16,2010,17225212.000000004,2000000.0,41274038.004779845,0,1377088,61876338.004779845
16,16,2011,17225212.000000004,2000000.0,29041181.51361669,0,20871942,69138335.5136167
16,16,2012,17272404.36164384,2000000.0,76617168.63806617,0,21399492,117289064.99971001
16,16,2013,17225212.000000004,2000000.0,50013466.97607366,0,16042978,85281656.97607365
16,16,2014,17225212.000000004,2000000.0,18780961.12237679,0,1108765,39114938.12237679
