run,random_seed,year,windfarm
20,20,2002,4017378.979
20,20,2003,3970271.749
20,20,2004,3988752.247
20,20,2005,3967632.151
20,20,2006,3971944.374
20,20,2007,3973209.751
20,20,2008,3985057.351
20,20,2009,3968514.955
20,20,2010,3972163.685
20,20,2011,3968642.621
20,20,2012,3983821.399
20,20,2013,3969549.108
20,20,2014,3971099.398
20,20,2015,3971362.694
20,20,2016,3989814.19
20,20,2017,3969362.333
20,20,2018,3973880.18
20,20,2019,3968610.692
20,20,2020,3987476.704
20,20,2021,3976062.438
21,21,2002,4013166.112
21,21,2003,3970476.412
21,21,2004,3992629.345
21,21,2005,3973468.038
21,21,2006,3972512.341
21,21,2007,3973149.306
21,21,2008,3990852.491
21,21,2009,3973527.183
21,21,2010,3978440.446
21,21,2011,3961807.514
21,21,2012,3981642.656
21,21,2013,3968650.29
21,21,2014,3971231.092
21,21,2015,3968756.675
21,21,2016,3989826.565
21,21,2017,3974319.895
21,21,2018,3973126.775
21,21,2019,3972687.308
21,21,2020,3983268.935
21,21,2021,3965672.807
22,22,2002,4021926.161
22,22,2003,3968322.953
22,22,2004,3989218.152
22,22,2005,3968528.586
22,22,2006,3969545.446
22,22,2007,3965384.918
22,22,2008,3989891.205
22,22,2009,3971269.555
22,22,2010,3967196.859
22,22,2011,3973118.397
22,22,2012,3991279.223
22,22,2013,3972237.297
22,22,2014,3961076.685
22,22,2015,3966793.198
22,22,2016,3985041.73
22,22,2017,3973708.817
22,22,2018,3970696.409
22,22,2019,3970390.243
22,22,2020,3986784.4
22,22,2021,3965847.148
23,23,2002,4017992.765
23,23,2003,3970328.486
23,23,2004,3991134.849
23,23,2005,3970347.382
23,23,2006,3970579.566
23,23,2007,3973880.293
23,23,2008,3991786.799
23,23,2009,3975572.697
23,23,2010,3969641.204
23,23,2011,3973250.513
23,23,2012,3986661.764
23,23,2013,3971173.459
23,23,2014,3974154.496
23,23,2015,3972764.585
23,23,2016,3990662.292
23,23,2017,3968725.65
23,23,2018,3972396.486
23,23,2019,3969184.423
23,23,2020,3988756.872
23,23,2021,3974893.108
24,24,2002,4021262.183
24,24,2003,3971870.713
24,24,2004,3990715.925
24,24,2005,3973362.989
24,24,2006,3973302.676
24,24,2007,3971845.749
24,24,2008,3989616.001
24,24,2009,3972946.229
24,24,2010,3973969.356
24,24,2011,3970168.413
24,24,2012,3982955.456
24,24,2013,3974209.554
24,24,2014,3970597.305
24,24,2015,3971997.105
24,24,2016,3987227.457
24,24,2017,3965176.327
24,24,2018,3971468.842
24,24,2019,3974390.436
24,24,2020,3989643.673
24,24,2021,3971608.816
25,25,2002,4026133.797
25,25,2003,3969084.017
25,25,2004,3990693.739
25,25,2005,3971081.569
25,25,2006,3967777.226
25,25,2007,3971585.526
25,25,2008,3991891.982
25,25,2009,3971480.271
25,25,2010,3966006.249
25,25,2011,3962324.141
25,25,2012,3990249.58
25,25,2013,3974984.404
25,25,2014,3969688.178
25,25,2015,3972797.88
25,25,2016,3989548.524
25,25,2017,3972223.795
25,25,2018,3974748.845
25,25,2019,3972392.417
25,25,2020,3988206.19
25,25,2021,3967021.307
26,26,2002,4020419.616
26,26,2003,3970779.664
26,26,2004,3990261.119
26,26,2005,3968260.685
26,26,2006,3972322.569
26,26,2007,3973421.959
26,26,2008,3988495.018
26,26,2009,3973086.665
26,26,2010,3968374.953
26,26,2011,3972082.675
26,26,2012,3990333.122
26,26,2013,3968752.84
26,26,2014,3974188.486
26,26,2015,3971041.416
26,26,2016,3987528.44
26,26,2017,3972266.726
26,26,2018,3969917.64
26,26,2019,3973827.038
26,26,2020,3986796.822
26,26,2021,3960446.355
27,27,2002,4019344.201
27,27,2003,3968117.867
27,27,2004,3990826.112
27,27,2005,3969635.566
27,27,2006,3970408.864
27,27,2007,3971807.743
27,27,2008,3986150.286
27,27,2009,3970753.889
27,27,2010,3972647.616
27,27,2011,3974037.366
27,27,2012,3986330.147
27,27,2013,3973106.226
27,27,2014,3968330.776
27,27,2015,3976116.337
27,27,2016,3986784.404
27,27,2017,3971988.102
27,27,2018,3969366.109
27,27,2019,3967118.745
27,27,2020,3987580.603
27,27,2021,3974203.244
28,28,2002,4021323.718
28,28,2003,3976325.447
28,28,2004,3988098.854
