run,random_seed,year,windfarm
20,20,2018,2663888.501
20,20,2019,2661872.61
20,20,2020,2674824.309
20,20,2021,2663698.702
21,21,2002,2692302.165
21,21,2003,2658101.306
21,21,2004,2681762.628
21,21,2005,2661503.915
21,21,2006,2664415.167
21,21,2007,2664444.311
21,21,2008,2682762.993
21,21,2009,2660347.313
21,21,2010,2669211.979
21,21,2011,2662887.339
21,21,2012,2676775.526
21,21,2013,2662753.677
21,21,2014,2659044.753
21,21,2015,2668361.135
21,21,2016,2677756.888
21,21,2017,2662705.834
21,21,2018,2663632.386
21,21,2019,2660976.572
21,21,2020,2677032.882
21,21,2021,2660545.566
22,22,2002,2697832.119
22,22,2003,2663302.897
22,22,2004,2674804.155
22,22,2005,2660208.547
22,22,2006,2663060.309
22,22,2007,2663310.488
22,22,2008,2678306.382
22,22,2009,2666116.849
22,22,2010,2660992.536
22,22,2011,2664786.667
22,22,2012,2676535.091
22,22,2013,2657009.568
22,22,2014,2656110.748
22,22,2015,2663231.963
22,22,2016,2674126.081
22,22,2017,2670386.204
22,22,2018,2661699.554
22,22,2019,2659457.389
22,22,2020,2676140.457
22,22,2021,2658652.894
23,23,2002,2693223.323
23,23,2003,2660361.883
23,23,2004,2676072.142
23,23,2005,2664236.945
23,23,2006,2663648.156
23,23,2007,2666937.042
23,23,2008,2681666.953
23,23,2009,2668258.616
23,23,2010,2664423.338
23,23,2011,2664235.309
23,23,2012,2676942.287
23,23,2013,2663356.044
23,23,2014,2662656.541
23,23,2015,2667709.221
23,23,2016,2677502.029
23,23,2017,2664115.771
23,23,2018,2660740.265
23,23,2019,2663860.073
23,23,2020,2676420.371
23,23,2021,2664801.281
24,24,2002,2696799.759
24,24,2003,2666725.731
24,24,2004,2675763.453
24,24,2005,2665060.719
24,24,2006,2668320.256
24,24,2007,2666922.329
24,24,2008,2681016.34
24,24,2009,2667231.177
24,24,2010,2665761.653
24,24,2011,2658777.746
24,24,2012,2678888.901
24,24,2013,2667568.378
24,24,2014,2661573.595
24,24,2015,2667401.558
24,24,2016,2671245.262
24,24,2017,2659531.596
24,24,2018,2661187.104
24,24,2019,2662647.696
24,24,2020,2679677.899
24,24,2021,2664146.853
25,25,2002,2700264.237
25,25,2003,2657743.601
25,25,2004,2679978.489
25,25,2005,2664071.323
25,25,2006,2664580.16
25,25,2007,2661493.53
25,25,2008,2681737.152
25,25,2009,2661191.975
25,25,2010,2664237.187
25,25,2011,2660818.069
25,25,2012,2678037.874
25,25,2013,2668626.995
25,25,2014,2661985.131
25,25,2015,2659070.717
25,25,2016,2675750.042
25,25,2017,2661580.458
25,25,2018,2665304.299
25,25,2019,2656296.222
25,25,2020,2679083.765
25,25,2021,2658483.359
26,26,2002,2698311.516
26,26,2003,2660786.547
26,26,2004,2679264.924
26,26,2005,2662902.68
26,26,2006,2663551.226
26,26,2007,2660272.109
26,26,2008,2677209.179
26,26,2009,2664966.361
26,26,2010,2662149.42
26,26,2011,2663774.194
26,26,2012,2681097.424
26,26,2013,2664581.287
26,26,2014,2661606.756
26,26,2015,2666138.962
26,26,2016,2675325.446
26,26,2017,2657989.868
26,26,2018,2662593.313
26,26,2019,2666320.597
26,26,2020,2679371.23
26,26,2021,2657289.275
27,27,2002,2694558.797
27,27,2003,2663820.399
27,27,2004,2680394.883
27,27,2005,2658270.617
27,27,2006,2661839.687
27,27,2007,2662667.561
27,27,2008,2675891.139
27,27,2009,2663671.057
27,27,2010,2664016.78
27,27,2011,2666717.077
27,27,2012,2674272.28
27,27,2013,2662288.366
27,27,2014,2664956.384
27,27,2015,2665094.947
27,27,2016,2673290.405
27,27,2017,2667687.579
27,27,2018,2658971.124
27,27,2019,2661387.556
27,27,2020,2669940.482
27,27,2021,2661919.543
28,28,2002,2695408.71
28,28,2003,2667460.159
28,28,2004,2675877.576
28,28,2005,2663422.549
28,28,2006,2663156.86
28,28,2007,2661686.024
28,28,2008,2678947.063
28,28,2009,2662941.34
28,28,2010,2665886.315
28,28,2011,2663902.931
28,28,2012,2677481.206
28,28,2013,2669343.624
28,28,2014,2666193.456
28,28,2015,2661284.132
28,28,2016,2677250.26
28,28,2017,2659227.274
28,28,2018,2663183.451
28,28,2019,2664799.882
28,28,2020,2676346.113
28,28,2021,2662221.274
29,29,2002,2695356.582
29,29,2003,2660340.975
29,29,2004,2674817.024
29,29,2005,2662530.579
29,29,2006,2666980.792
29,29,2007,2658498.809
29,29,2008,2683511.844
29,29,2009,2665795.478
29,29,2010,2663596.593
29,29,2011,2662326.065
29,29,2012,2679123.21
29,29,2013,2655395.916
29,29,2014,2657235.248
29,29,2015,2669046.773
29,29,2016,2672593.481
29,29,2017,2667019.574
29,29,2018,2664590.597
29,29,2019,2658451.538
29,29,2020,2678236.946
29,29,2021,2658849.617
30,30,2002,2695588.023
30,30,2003,2661804.254
30,30,2004,2678901.582
30,30,2005,2661319.304
30,30,2006,2665976.909
30,30,2007,2664048.225
30,30,2008,2676977.047
30,30,2009,2666322.163
30,30,2010,2664193.89
30,30,2011,2664384.72
30,30,2012,2683684.586
30,30,2013,2663449.723
30,30,2014,2665091.343
30,30,2015,2664496.645
30,30,2016,2681746.086
30,30,2017,2666936.879
30,30,2018,2663670.795
30,30,2019,2655018.198
30,30,2020,2674706.412
30,30,2021,2666901.636
