run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
17,17,2002,7233960.0,2000000.0,25332715.5158573,0,15135869,49702544.5158573
17,17,2003,7233960.0,2000000.0,38160477.21011073,0,20429998,67824435.21011072
17,17,2004,7253779.06849315,2000000.0,36086829.53066248,0,5644334,50984942.59915563
17,17,2005,7233960.0,2000000.0,44629076.7605401,0,10489932,64352968.7605401
17,17,2006,7233960.0,2000000.0,11394943.458001051,0,545213,21174116.45800105
17,17,2007,7233960.0,2000000.0,40433687.696063586,0,10454289,60121936.696063586
17,17,2008,7253779.06849315,2000000.0,34443318.15976037,0,15627228,59324325.22825352
17,17,2009,7233960.0,2000000.0,39838361.39375299,0,10480143,59552464.39375299
17,17,2010,7233960.0,2000000.0,11992577.703879833,0,5515323,26741860.703879833
17,17,2011,7233960.0,2000000.0,17444526.30498786,0,459348,27137834.30498786
17,17,2012,7253779.06849315,2000000.0,58551112.84252241,0,15740463,83545354.91101557
17,17,2013,7233960.0,2000000.0,33462774.2671558,0,504875,43201609.2671558
17,17,2014,7233960.0,2000000.0,2443421.968696652,0,521821,12199202.968696652
17,17,2015,7233960.0,2000000.0,14211387.07104226,0,579096,24024443.071042262
17,17,2016,7253779.06849315,2000000.0,22201100.91819575,0,10502918,41957797.9866889
17,17,2017,7233960.0,2000000.0,15407344.0368438,0,458898,25100202.0368438
17,17,2018,7233960.0,2000000.0,34580499.47931854,0,15548731,59363190.47931854
17,17,2019,7233960.0,2000000.0,17444725.8770495,0,448132,27126817.8770495
17,17,2020,7253779.06849315,2000000.0,10471891.462454097,0,533932,20259602.530947246
17,17,2021,7233960.0,2000000.0,31942928.958726138,0,10440065,51616953.95872614
18,18,2002,7233960.0,2000000.0,15660743.416923385,0,10116587,35011290.41692339
18,18,2003,7233960.0,2000000.0,25207400.417198904,0,509832,34951192.417198904
18,18,2004,7253779.06849315,2000000.0,26890503.585677974,0,15496332,51640614.654171124
18,18,2005,7233960.0,2000000.0,41386400.78060608,0,15472598,66092958.78060608
18,18,2006,7233960.0,2000000.0,28657773.95224843,0,10605155,48496888.95224843
18,18,2007,7233960.0,2000000.0,23909516.547259968,0,540173,33683649.54725997
18,18,2008,7253779.06849315,2000000.0,33110497.79338903,0,10612779,52977055.86188218
18,18,2009,7233960.0,2000000.0,18944957.37802606,0,396876,28575793.37802606
